frame,time,sun_area_px,uncovered,frame_max,frame_mean,lx,temp_c,rh_pct,obscuration,sun_alt_deg
2466,2026-08-12 20:47:53,2836,0.3627,102.0000,9.3270,424.7474,27.0000,43.5600,0.6287,2.9910
2467,2026-08-12 20:47:55,2838,0.3629,102.0000,9.3180,424.7775,27.0000,43.6800,0.6279,2.9850
2468,2026-08-12 20:47:57,2851,0.3646,102.0000,9.3520,424.6352,27.0000,43.8000,0.6271,2.9790
2469,2026-08-12 20:47:59,2845,0.3638,101.0000,9.3380,424.3043,27.0000,43.7800,0.6263,2.9730
2470,2026-08-12 20:48:01,2847,0.3641,101.0000,9.3330,424.6352,27.0000,43.7600,0.6255,2.9670
2471,2026-08-12 20:48:03,2858,0.3655,102.0000,9.3600,424.7100,27.0000,43.7400,0.6247,2.9610
2472,2026-08-12 20:48:05,2864,0.3662,101.0000,9.3510,424.2383,27.0000,43.7200,0.6239,2.9550
2473,2026-08-12 20:48:07,2862,0.3660,101.0000,9.3420,423.9675,27.0000,43.7000,0.6231,2.9490
2474,2026-08-12 20:48:09,2882,0.3685,101.0000,9.3700,423.9675,27.0000,43.6800,0.6223,2.9430
2475,2026-08-12 20:48:11,2875,0.3676,101.0000,9.3720,424.5662,27.0000,43.6600,0.6216,2.9369
2476,2026-08-12 20:48:13,2893,0.3699,101.0000,9.3770,425.1224,27.0000,43.6400,0.6208,2.9307
2477,2026-08-12 20:48:15,2895,0.3702,100.0000,9.3810,425.1825,27.0000,43.6200,0.6200,2.9245
2478,2026-08-12 20:48:17,2895,0.3702,100.0000,9.3830,425.3850,27.0000,43.6000,0.6192,2.9183
2479,2026-08-12 20:48:19,2903,0.3712,100.0000,9.3840,426.3300,27.0000,43.6600,0.6184,2.9121
2480,2026-08-12 20:48:21,2908,0.3719,101.0000,9.4040,427.2214,27.0000,43.7200,0.6176,2.9060
2481,2026-08-12 20:48:23,2913,0.3725,100.0000,9.4070,427.7849,27.0000,43.7800,0.6168,2.9000
2482,2026-08-12 20:48:25,2920,0.3734,100.0000,9.4170,427.8898,27.0000,43.8400,0.6160,2.8940
2483,2026-08-12 20:48:27,2932,0.3749,100.0000,9.4350,427.9500,27.0000,43.9000,0.6152,2.8880
2484,2026-08-12 20:48:29,2935,0.3753,100.0000,9.4380,427.9500,27.0000,43.9200,0.6144,2.8820
2485,2026-08-12 20:48:31,2928,0.3744,100.0000,9.4240,427.8898,27.0000,43.9400,0.6136,2.8760
2486,2026-08-12 20:48:33,2945,0.3766,99.0000,9.4330,427.9647,27.0000,43.9600,0.6128,2.8700
2487,2026-08-12 20:48:35,2953,0.3776,100.0000,9.4430,428.0850,27.0000,43.9800,0.6120,2.8640
2488,2026-08-12 20:48:37,2943,0.3763,100.0000,9.4270,427.9354,27.0000,44.0000,0.6112,2.8580
2489,2026-08-12 20:48:39,2955,0.3779,100.0000,9.4450,427.8150,27.0000,44.1200,0.6104,2.8520
2490,2026-08-12 20:48:41,2963,0.3789,99.0000,9.4690,427.8150,27.0000,44.2400,0.6096,2.8460
2491,2026-08-12 20:48:43,2974,0.3803,99.0000,9.4840,428.0021,27.0000,44.3600,0.6088,2.8400
2492,2026-08-12 20:48:45,2970,0.3798,99.0000,9.4730,428.2273,27.0000,44.4800,0.6081,2.8340
2493,2026-08-12 20:48:47,2975,0.3804,100.0000,9.4830,429.1261,27.0000,44.6000,0.6073,2.8280
2494,2026-08-12 20:48:49,2983,0.3815,99.0000,9.4910,429.6749,27.0000,44.6000,0.6065,2.8220
2495,2026-08-12 20:48:51,2980,0.3811,99.0000,9.4770,429.7050,27.0000,44.6000,0.6057,2.8160
2496,2026-08-12 20:48:53,2988,0.3821,99.0000,9.4930,430.5825,27.0000,44.6000,0.6049,2.8100
2497,2026-08-12 20:48:55,3004,0.3841,98.0000,9.4990,430.3954,27.0000,44.6000,0.6041,2.8040
2498,2026-08-12 20:48:57,3011,0.3850,99.0000,9.5120,430.0043,27.0000,44.6000,0.6033,2.7980
2499,2026-08-12 20:48:59,3017,0.3858,98.0000,9.5210,430.2450,27.0000,44.6400,0.6025,2.7920
2500,2026-08-12 20:49:01,3025,0.3868,98.0000,9.5300,429.1226,27.0000,44.6800,0.6017,2.7859
2501,2026-08-12 20:49:03,3028,0.3872,98.0000,9.5400,426.3192,27.0000,44.7200,0.6009,2.7797
2502,2026-08-12 20:49:05,3029,0.3873,98.0000,9.5300,423.2177,27.0000,44.7600,0.6001,2.7735
2503,2026-08-12 20:49:07,3030,0.3875,98.0000,9.5340,423.1575,27.0000,44.8000,0.5993,2.7673
2504,2026-08-12 20:49:09,3041,0.3889,98.0000,9.5350,422.7834,27.0000,44.8400,0.5986,2.7611
2505,2026-08-12 20:49:11,3044,0.3893,98.0000,9.5410,422.4451,27.0000,44.8800,0.5978,2.7550
2506,2026-08-12 20:49:13,3046,0.3895,98.0000,9.5340,422.4150,27.0000,44.9200,0.5970,2.7490
2507,2026-08-12 20:49:15,3058,0.3910,98.0000,9.5480,422.4825,27.0000,44.9600,0.5962,2.7430
2508,2026-08-12 20:49:17,3062,0.3916,98.0000,9.5540,422.7525,27.0000,45.0000,0.5954,2.7370
2509,2026-08-12 20:49:19,3059,0.3912,98.0000,9.5440,423.8699,27.0000,44.9400,0.5946,2.7310
2510,2026-08-12 20:49:21,3068,0.3923,97.0000,9.5440,423.8626,27.0000,44.8800,0.5938,2.7250
2511,2026-08-12 20:49:23,3083,0.3942,97.0000,9.5510,423.4950,27.0000,44.8200,0.5930,2.7190
2512,2026-08-12 20:49:25,3079,0.3937,97.0000,9.5400,423.6821,27.0000,44.7600,0.5922,2.7130
2513,2026-08-12 20:49:27,3089,0.3950,97.0000,9.5450,423.8325,27.0000,44.7000,0.5914,2.7070
2514,2026-08-12 20:49:29,3090,0.3951,97.0000,9.5270,423.9000,27.0000,44.8200,0.5907,2.7010
2515,2026-08-12 20:49:31,3098,0.3962,97.0000,9.5350,423.9374,27.0000,44.9400,0.5899,2.6950
2516,2026-08-12 20:49:33,3095,0.3958,97.0000,9.5310,424.4400,27.0000,45.0600,0.5891,2.6890
2517,2026-08-12 20:49:35,3107,0.3973,97.0000,9.5350,424.4400,27.0000,45.1800,0.5883,2.6830
2518,2026-08-12 20:49:37,3105,0.3971,97.0000,9.5190,424.5148,27.0000,45.3000,0.5875,2.6770
2519,2026-08-12 20:49:39,3114,0.3982,97.0000,9.5340,425.1744,27.0000,45.3200,0.5867,2.6710
2520,2026-08-12 20:49:41,3118,0.3987,96.0000,9.5550,425.3850,27.0000,45.3400,0.5859,2.6650
2521,2026-08-12 20:49:43,3130,0.4003,97.0000,9.5830,425.6249,27.0000,45.3600,0.5851,2.6590
2522,2026-08-12 20:49:45,3127,0.3999,96.0000,9.5640,426.0600,27.0000,45.3800,0.5843,2.6530
2523,2026-08-12 20:49:47,3134,0.4008,97.0000,9.5740,426.8986,27.0000,45.4000,0.5836,2.6470
2524,2026-08-12 20:49:49,3138,0.4013,96.0000,9.5650,427.2596,27.0000,45.3600,0.5828,2.6410
2525,2026-08-12 20:49:51,3150,0.4028,97.0000,9.5640,427.4100,27.0000,45.3200,0.5820,2.6349
2526,2026-08-12 20:49:53,3146,0.4023,96.0000,9.5570,427.5898,27.0000,45.2800,0.5812,2.6287
2527,2026-08-12 20:49:55,3172,0.4056,98.0000,9.9060,428.2347,27.0000,45.2400,0.5804,2.6225
2528,2026-08-12 20:49:57,3172,0.4056,98.0000,9.8950,428.9845,27.0000,45.2000,0.5796,2.6163
2529,2026-08-12 20:49:59,3199,0.4091,121.0000,11.0600,429.1650,27.0000,45.2400,0.5788,2.6101
2530,2026-08-12 20:50:01,3202,0.4095,121.0000,11.0530,428.9405,27.0000,45.2800,0.5781,2.6040
2531,2026-08-12 20:50:03,3216,0.4113,153.0000,13.1840,429.2773,27.0000,45.3200,0.5773,2.5980
2532,2026-08-12 20:50:05,3213,0.4109,153.0000,13.1800,429.4049,27.0000,45.3600,0.5765,2.5920
2533,2026-08-12 20:50:07,3216,0.4113,153.0000,13.1680,429.5399,27.0000,45.4000,0.5757,2.5860
2534,2026-08-12 20:50:09,3229,0.4129,153.0000,13.1810,429.9750,27.0200,45.4600,0.5749,2.5800
2535,2026-08-12 20:50:11,3241,0.4145,153.0000,13.1820,429.5700,27.0400,45.5200,0.5741,2.5740
2536,2026-08-12 20:50:13,3248,0.4153,153.0000,13.1690,429.0308,27.0600,45.5800,0.5733,2.5680
2537,2026-08-12 20:50:15,3251,0.4157,153.0000,13.1390,429.4798,27.0800,45.6400,0.5726,2.5620
2538,2026-08-12 20:50:17,3255,0.4162,153.0000,13.1260,429.9750,27.1000,45.7000,0.5718,2.5560
2539,2026-08-12 20:50:19,3260,0.4169,152.0000,13.1040,429.9750,27.1000,45.7200,0.5710,2.5500
2540,2026-08-12 20:50:21,3265,0.4175,150.0000,13.0770,430.0124,27.1000,45.7400,0.5702,2.5440
2541,2026-08-12 20:50:23,3270,0.4182,150.0000,13.0430,431.4299,27.1000,45.7600,0.5694,2.5380
2542,2026-08-12 20:50:25,3277,0.4191,150.0000,13.0360,431.6097,27.1000,45.7800,0.5686,2.5320
2543,2026-08-12 20:50:27,3269,0.4180,149.0000,13.0100,431.7300,27.1000,45.8000,0.5678,2.5260
2544,2026-08-12 20:50:29,3290,0.4207,148.0000,13.0080,431.7601,27.1000,45.7600,0.5671,2.5200
2545,2026-08-12 20:50:31,3304,0.4225,147.0000,13.0180,431.7300,27.1000,45.7200,0.5663,2.5140
2546,2026-08-12 20:50:33,3296,0.4215,147.0000,12.9860,431.7300,27.1000,45.6800,0.5655,2.5080
2547,2026-08-12 20:50:35,3304,0.4225,147.0000,12.9620,431.9919,27.1000,45.6400,0.5647,2.5020
2548,2026-08-12 20:50:37,3310,0.4233,146.0000,12.9540,432.4270,27.1000,45.6000,0.5639,2.4960
2549,2026-08-12 20:50:39,3311,0.4234,146.0000,12.9330,432.5018,27.1000,45.6400,0.5631,2.4900
2550,2026-08-12 20:50:41,3331,0.4260,145.0000,12.8390,432.7425,27.1000,45.6800,0.5624,2.4840
2551,2026-08-12 20:50:43,3332,0.4261,145.0000,12.8570,433.2590,27.1000,45.7200,0.5616,2.4780
2552,2026-08-12 20:50:45,3331,0.4260,144.0000,12.8230,433.7924,27.1000,45.7600,0.5608,2.4720
2553,2026-08-12 20:50:47,3344,0.4276,144.0000,12.8340,433.8225,27.1000,45.8000,0.5600,2.4660
2554,2026-08-12 20:50:49,3343,0.4275,143.0000,12.8000,433.8225,27.1000,45.7800,0.5592,2.4600
2555,2026-08-12 20:50:51,3356,0.4292,143.0000,12.7960,433.7924,27.1000,45.7600,0.5584,2.4540
2556,2026-08-12 20:50:53,3358,0.4294,142.0000,12.7750,434.0324,27.1000,45.7400,0.5577,2.4480
2557,2026-08-12 20:50:55,3366,0.4304,143.0000,12.7770,434.0925,27.1000,45.7200,0.5569,2.4420
2558,2026-08-12 20:50:57,3368,0.4307,142.0000,12.7350,434.2275,27.1000,45.7000,0.5561,2.4360
2559,2026-08-12 20:50:59,3381,0.4324,142.0000,12.7490,434.4821,27.1000,45.6600,0.5553,2.4300
2560,2026-08-12 20:51:01,3378,0.4320,140.0000,12.7000,434.7073,27.1000,45.6200,0.5545,2.4239
2561,2026-08-12 20:51:03,3378,0.4320,140.0000,12.6660,434.7675,27.1000,45.5800,0.5538,2.4177
2562,2026-08-12 20:51:05,3389,0.4334,140.0000,12.6690,434.6325,27.1000,45.5400,0.5530,2.4115
2563,2026-08-12 20:51:07,3390,0.4335,139.0000,12.6170,434.5577,27.1000,45.5000,0.5522,2.4053
2564,2026-08-12 20:51:09,3395,0.4341,137.0000,12.6050,434.5577,27.1000,45.5200,0.5514,2.3991
2565,2026-08-12 20:51:11,3405,0.4354,138.0000,12.5870,434.6325,27.1000,45.5400,0.5506,2.3930
2566,2026-08-12 20:51:13,3412,0.4363,137.0000,12.5770,434.9025,27.1000,45.5600,0.5499,2.3870
2567,2026-08-12 20:51:15,3409,0.4359,136.0000,12.5420,434.9033,27.1000,45.5800,0.5491,2.3810
2568,2026-08-12 20:51:17,3420,0.4373,136.0000,12.5540,434.4227,27.1000,45.6000,0.5483,2.3750
2569,2026-08-12 20:51:19,3419,0.4372,137.0000,12.5170,434.4374,27.1000,45.6600,0.5475,2.3690
2570,2026-08-12 20:51:21,3418,0.4371,136.0000,12.4770,434.5577,27.1000,45.7200,0.5467,2.3630
2571,2026-08-12 20:51:23,3431,0.4387,136.0000,12.4880,433.8615,27.1000,45.7800,0.5460,2.3570
2572,2026-08-12 20:51:25,3449,0.4410,135.0000,12.4770,434.4975,27.1000,45.8400,0.5452,2.3510
2573,2026-08-12 20:51:27,3445,0.4405,135.0000,12.4390,434.4975,27.1000,45.9000,0.5444,2.3450
2574,2026-08-12 20:51:29,3457,0.4421,134.0000,12.4300,434.4975,27.1000,45.9200,0.5436,2.3390
2575,2026-08-12 20:51:31,3459,0.4423,135.0000,12.4080,491.6025,27.1000,45.9400,0.5429,2.3330
2576,2026-08-12 20:51:33,3469,0.4436,133.0000,12.3820,492.4800,27.1000,45.9600,0.5421,2.3270
2577,2026-08-12 20:51:35,3483,0.4454,132.0000,12.4000,491.9936,27.1000,45.9800,0.5413,2.3210
2578,2026-08-12 20:51:37,3489,0.4462,133.0000,12.3740,491.6025,27.1000,46.0000,0.5405,2.3150
2579,2026-08-12 20:51:39,3475,0.4444,132.0000,12.3170,486.1025,27.1000,46.0000,0.5397,2.3090
2580,2026-08-12 20:51:41,3490,0.4463,131.0000,12.3260,462.1205,27.1000,46.0000,0.5390,2.3030
2581,2026-08-12 20:51:43,3491,0.4464,131.0000,12.3220,447.6156,27.1000,46.0000,0.5382,2.2970
2582,2026-08-12 20:51:45,3487,0.4459,130.0000,12.2990,444.0231,27.1000,46.0000,0.5374,2.2910
2583,2026-08-12 20:51:47,3496,0.4471,130.0000,12.2680,443.7751,27.1000,46.0000,0.5366,2.2850
2584,2026-08-12 20:51:49,3508,0.4486,130.0000,12.2700,443.2806,27.1000,46.0000,0.5358,2.2790
2585,2026-08-12 20:51:51,3510,0.4488,129.0000,12.2500,442.0818,27.1000,46.0000,0.5351,2.2730
2586,2026-08-12 20:51:53,3522,0.4504,128.0000,12.2370,440.3488,27.1000,46.0000,0.5343,2.2670
2587,2026-08-12 20:51:55,3532,0.4517,128.0000,12.2180,438.9988,27.1000,46.0000,0.5335,2.2610
2588,2026-08-12 20:51:57,3539,0.4526,128.0000,12.1800,438.0075,27.1000,46.0000,0.5327,2.2550
2589,2026-08-12 20:51:59,3540,0.4527,128.0000,12.1460,438.0075,27.1000,46.0200,0.5320,2.2490
2590,2026-08-12 20:52:01,3542,0.4529,127.0000,12.1240,437.5350,27.1000,46.0400,0.5312,2.2430
2591,2026-08-12 20:52:03,2933,0.3751,92.0000,8.4750,437.3252,27.1000,46.0600,0.5304,2.2370
2592,2026-08-12 20:52:05,3547,0.4536,126.0000,11.9800,437.2650,27.1000,46.0800,0.5296,2.2310
2593,2026-08-12 20:52:07,3559,0.4551,125.0000,11.9830,437.3773,27.1000,46.1000,0.5289,2.2250
2594,2026-08-12 20:52:09,3555,0.4546,125.0000,11.9710,437.4675,27.1000,46.1200,0.5281,2.2190
2595,2026-08-12 20:52:11,3573,0.4569,124.0000,11.9880,437.4675,27.1000,46.1400,0.5273,2.2130
2596,2026-08-12 20:52:13,3571,0.4566,124.0000,11.9510,437.4675,27.1000,46.1600,0.5265,2.2070
2597,2026-08-12 20:52:15,3571,0.4566,124.0000,11.9350,437.4675,27.1000,46.1800,0.5258,2.2010
2598,2026-08-12 20:52:17,3570,0.4565,123.0000,11.8940,437.6473,27.1000,46.2000,0.5250,2.1950
2599,2026-08-12 20:52:19,3580,0.4578,122.0000,11.8890,437.7375,27.1000,46.2400,0.5242,2.1890
2600,2026-08-12 20:52:21,3580,0.4578,123.0000,11.8640,437.7074,27.1000,46.2800,0.5235,2.1830
2601,2026-08-12 20:52:23,3580,0.4578,121.0000,11.8270,437.7375,27.1000,46.3200,0.5227,2.1770
2602,2026-08-12 20:52:25,3582,0.4581,121.0000,11.7980,437.7375,27.1000,46.3600,0.5219,2.1710
2603,2026-08-12 20:52:27,3594,0.4596,120.0000,11.7940,437.7001,27.1000,46.4000,0.5211,2.1650
2604,2026-08-12 20:52:29,3591,0.4592,120.0000,11.7580,437.7375,27.1000,46.3400,0.5204,2.1590
2605,2026-08-12 20:52:31,3606,0.4611,120.0000,11.7520,437.5204,27.1000,46.2800,0.5196,2.1529
2606,2026-08-12 20:52:33,3615,0.4623,118.0000,11.7410,437.3626,27.1000,46.2200,0.5188,2.1467
2607,2026-08-12 20:52:35,3619,0.4628,118.0000,11.7170,437.3325,27.1000,46.1600,0.5181,2.1405
2608,2026-08-12 20:52:37,3622,0.4632,118.0000,11.7050,436.7925,27.1000,46.1000,0.5173,2.1343
2609,2026-08-12 20:52:39,3603,0.4607,98.0000,10.3920,436.6803,27.1200,46.1800,0.5165,2.1281
2610,2026-08-12 20:52:41,3631,0.4643,128.0000,12.5810,436.7023,27.1400,46.2600,0.5157,2.1220
2611,2026-08-12 20:52:43,3623,0.4633,128.0000,12.5210,436.9730,27.1600,46.3400,0.5150,2.1160
2612,2026-08-12 20:52:45,3627,0.4638,151.0000,14.1780,437.2723,27.1800,46.4200,0.5142,2.1100
2613,2026-08-12 20:52:47,3629,0.4641,152.0000,14.1370,437.9400,27.2000,46.5000,0.5134,2.1040
2614,2026-08-12 20:52:49,3630,0.4642,152.0000,14.1130,438.2767,27.1800,46.5000,0.5127,2.0980
2615,2026-08-12 20:52:51,3644,0.4660,151.0000,14.1130,438.6825,27.1600,46.5000,0.5119,2.0920
2616,2026-08-12 20:52:53,3648,0.4665,150.0000,14.0450,438.6825,27.1400,46.5000,0.5111,2.0860
2617,2026-08-12 20:52:55,3659,0.4679,148.0000,14.0060,438.6825,27.1200,46.5000,0.5103,2.0800
2618,2026-08-12 20:52:57,3890,0.4974,141.0000,14.4100,438.6077,27.1000,46.5000,0.5096,2.0740
2619,2026-08-12 20:52:59,3730,0.4770,142.0000,14.0250,438.6077,27.1200,46.6200,0.5088,2.0680
2620,2026-08-12 20:53:01,3731,0.4771,141.0000,13.9500,438.2181,27.1400,46.7400,0.5080,2.0620
2621,2026-08-12 20:53:03,3677,0.4702,146.0000,13.8160,438.2775,27.1600,46.8600,0.5073,2.0560
2622,2026-08-12 20:53:05,3688,0.4716,146.0000,13.8140,438.0075,27.1800,46.9800,0.5065,2.0500
2623,2026-08-12 20:53:07,3707,0.4740,145.0000,13.7860,438.2775,27.2000,47.1000,0.5057,2.0440
2624,2026-08-12 20:53:09,3703,0.4735,145.0000,13.7590,438.2775,27.2000,47.1200,0.5050,2.0380
2625,2026-08-12 20:53:11,3720,0.4757,143.0000,13.7520,438.2775,27.2000,47.1400,0.5042,2.0320
2626,2026-08-12 20:53:13,3728,0.4767,143.0000,13.7090,438.2775,27.2000,47.1600,0.5034,2.0260
2627,2026-08-12 20:53:15,3736,0.4777,141.0000,13.6760,438.2775,27.2000,47.1800,0.5027,2.0200
2628,2026-08-12 20:53:17,3734,0.4775,141.0000,13.6260,438.3450,27.2000,47.2000,0.5019,2.0140
2629,2026-08-12 20:53:19,3747,0.4792,141.0000,13.6080,437.9400,27.2000,47.2200,0.5011,2.0080
2630,2026-08-12 20:53:21,3752,0.4798,140.0000,13.5870,437.7155,27.2000,47.2400,0.5004,2.0020
2631,2026-08-12 20:53:23,3755,0.4802,139.0000,13.5310,437.9400,27.2000,47.2600,0.4996,1.9960
2632,2026-08-12 20:53:25,3758,0.4806,138.0000,13.4840,438.2100,27.2000,47.2800,0.4988,1.9900
2633,2026-08-12 20:53:27,3765,0.4815,138.0000,13.4640,438.0897,27.2000,47.3000,0.4981,1.9840
2634,2026-08-12 20:53:29,3769,0.4820,138.0000,13.4410,438.0897,27.2000,47.3600,0.4973,1.9780
2635,2026-08-12 20:53:31,3787,0.4843,138.0000,13.4270,438.5410,27.2000,47.4200,0.4965,1.9720
2636,2026-08-12 20:53:33,3791,0.4848,137.0000,13.3710,438.9525,27.2000,47.4800,0.4958,1.9660
2637,2026-08-12 20:53:35,3779,0.4832,137.0000,13.2830,438.5410,27.2000,47.5400,0.4950,1.9600
2638,2026-08-12 20:53:37,3792,0.4849,135.0000,13.2680,438.5410,27.2000,47.6000,0.4942,1.9540
2639,2026-08-12 20:53:39,3799,0.4858,133.0000,13.2230,438.5035,27.2200,47.5400,0.4935,1.9480
2640,2026-08-12 20:53:41,3796,0.4854,134.0000,13.2060,438.0222,27.2400,47.4800,0.4927,1.9420
2641,2026-08-12 20:53:43,3795,0.4853,133.0000,13.1770,438.1425,27.2600,47.4200,0.4919,1.9360
2642,2026-08-12 20:53:45,3801,0.4861,133.0000,13.1690,438.1425,27.2800,47.3600,0.4912,1.9300
2643,2026-08-12 20:53:47,3811,0.4873,132.0000,13.1350,438.1425,27.3000,47.3000,0.4904,1.9240
2644,2026-08-12 20:53:49,3809,0.4871,131.0000,13.0760,438.2100,27.3000,47.2600,0.4896,1.9180
2645,2026-08-12 20:53:51,3818,0.4882,131.0000,13.0620,438.6150,27.3000,47.2200,0.4889,1.9120
2646,2026-08-12 20:53:53,3812,0.4875,130.0000,13.0090,438.6451,27.3000,47.1800,0.4881,1.9060
2647,2026-08-12 20:53:55,3810,0.4872,129.0000,12.9600,438.8322,27.3000,47.1400,0.4874,1.9000
2648,2026-08-12 20:53:57,3821,0.4886,128.0000,12.9310,439.1550,27.3000,47.1000,0.4866,1.8940
2649,2026-08-12 20:53:59,3823,0.4889,128.0000,12.8890,439.1550,27.3000,47.1800,0.4858,1.8880
2650,2026-08-12 20:54:01,3815,0.4879,127.0000,12.8110,439.0200,27.3000,47.2600,0.4851,1.8820
2651,2026-08-12 20:54:03,3824,0.4890,127.0000,12.8180,438.9525,27.3000,47.3400,0.4843,1.8760
2652,2026-08-12 20:54:05,3832,0.4900,127.0000,12.7850,438.9826,27.3000,47.4200,0.4835,1.8700
2653,2026-08-12 20:54:07,3843,0.4914,126.0000,12.7520,438.1807,27.3000,47.5000,0.4828,1.8640
2654,2026-08-12 20:54:09,3865,0.4942,126.0000,12.7540,437.9400,27.3000,47.4600,0.4820,1.8580
2655,2026-08-12 20:54:11,3849,0.4922,124.0000,12.6760,437.8351,27.3000,47.4200,0.4813,1.8520
2656,2026-08-12 20:54:13,3881,0.4963,124.0000,12.6910,437.6554,27.3000,47.3800,0.4805,1.8460
2657,2026-08-12 20:54:15,3890,0.4974,124.0000,12.6750,436.8990,27.3000,47.3400,0.4797,1.8400
2658,2026-08-12 20:54:17,3878,0.4959,124.0000,12.6150,436.2379,27.3000,47.3000,0.4790,1.8340
2659,2026-08-12 20:54:19,3885,0.4968,124.0000,12.5850,436.1175,27.3000,47.2800,0.4782,1.8280
2660,2026-08-12 20:54:21,3883,0.4965,125.0000,12.5600,435.1432,27.3000,47.2600,0.4775,1.8220
2661,2026-08-12 20:54:23,3884,0.4967,122.0000,12.5110,434.8350,27.3000,47.2400,0.4767,1.8160
2662,2026-08-12 20:54:25,3895,0.4981,120.0000,12.4940,433.4850,27.3000,47.2200,0.4759,1.8100
2663,2026-08-12 20:54:27,3898,0.4985,120.0000,12.4800,432.9605,27.3000,47.2000,0.4752,1.8040
2664,2026-08-12 20:54:29,3909,0.4999,119.0000,12.4630,432.2781,27.3000,47.1800,0.4744,1.7980
2665,2026-08-12 20:54:31,3915,0.5006,120.0000,12.4440,431.1696,27.3000,47.1600,0.4737,1.7920
2666,2026-08-12 20:54:33,3917,0.5009,118.0000,12.4000,429.1504,27.3000,47.1400,0.4729,1.7860
2667,2026-08-12 20:54:35,3916,0.5008,118.0000,12.3570,426.0754,27.3000,47.1200,0.4721,1.7800
2668,2026-08-12 20:54:37,3931,0.5027,118.0000,12.3690,424.8238,27.3000,47.1000,0.4714,1.7740
2669,2026-08-12 20:54:39,3939,0.5037,118.0000,12.3350,423.4950,27.3000,47.1000,0.4706,1.7680
2670,2026-08-12 20:54:41,3955,0.5058,116.0000,12.3920,422.5581,27.3000,47.1000,0.4699,1.7620
2671,2026-08-12 20:54:43,3953,0.5055,115.0000,12.3680,422.0181,27.3000,47.1000,0.4691,1.7560
2672,2026-08-12 20:54:45,3969,0.5075,115.0000,12.3700,420.7503,27.3000,47.1000,0.4683,1.7500
2673,2026-08-12 20:54:47,3972,0.5079,114.0000,12.3390,420.2404,27.3000,47.1000,0.4676,1.7440
2674,2026-08-12 20:54:49,3975,0.5083,114.0000,12.3080,417.4181,27.3000,47.1200,0.4668,1.7380
2675,2026-08-12 20:54:51,3970,0.5077,113.0000,12.2800,414.5865,27.3000,47.1400,0.4661,1.7320
2676,2026-08-12 20:54:53,3972,0.5079,111.0000,12.2300,412.0354,27.3000,47.1600,0.4653,1.7260
2677,2026-08-12 20:54:55,3997,0.5111,112.0000,12.2520,410.2276,27.3000,47.1800,0.4646,1.7200
2678,2026-08-12 20:54:57,3998,0.5113,111.0000,12.2130,409.2379,27.3000,47.2000,0.4638,1.7140
2679,2026-08-12 20:54:59,3996,0.5110,111.0000,12.2040,406.7932,27.3000,47.1800,0.4631,1.7080
2680,2026-08-12 20:55:01,3997,0.5111,111.0000,12.1990,405.2797,27.3000,47.1600,0.4623,1.7020
2681,2026-08-12 20:55:03,4006,0.5123,110.0000,12.1850,402.6610,27.3000,47.1400,0.4615,1.6960
2682,2026-08-12 20:55:05,4012,0.5130,109.0000,12.1640,402.0601,27.3000,47.1200,0.4608,1.6900
2683,2026-08-12 20:55:07,4019,0.5139,109.0000,12.1490,400.5539,27.3000,47.1000,0.4600,1.6840
2684,2026-08-12 20:55:09,4029,0.5152,108.0000,12.1300,399.8854,27.3000,47.1200,0.4593,1.6780
2685,2026-08-12 20:55:11,4024,0.5146,108.0000,12.0960,399.1129,27.3000,47.1400,0.4585,1.6720
2686,2026-08-12 20:55:13,4039,0.5165,107.0000,12.0930,398.2215,27.3000,47.1600,0.4578,1.6660
2687,2026-08-12 20:55:15,4045,0.5173,107.0000,12.0850,397.6726,27.3000,47.1800,0.4570,1.6600
2688,2026-08-12 20:55:17,4039,0.5165,106.0000,12.0440,397.0651,27.3000,47.2000,0.4563,1.6540
2689,2026-08-12 20:55:19,4040,0.5166,106.0000,12.0090,397.0350,27.3000,47.1800,0.4555,1.6480
2690,2026-08-12 20:55:21,4046,0.5174,106.0000,12.0140,397.0350,27.3000,47.1600,0.4548,1.6420
2691,2026-08-12 20:55:23,4062,0.5194,106.0000,12.0210,397.0350,27.3000,47.1400,0.4540,1.6360
2692,2026-08-12 20:55:25,4069,0.5203,103.0000,11.9940,397.0350,27.3000,47.1200,0.4533,1.6300
2693,2026-08-12 20:55:27,4062,0.5194,103.0000,11.9720,397.1025,27.3000,47.1000,0.4525,1.6240
2694,2026-08-12 20:55:29,4070,0.5205,103.0000,11.9620,397.1627,27.3000,47.1200,0.4518,1.6180
2695,2026-08-12 20:55:31,4086,0.5225,102.0000,11.9730,397.3498,27.3000,47.1400,0.4510,1.6120
2696,2026-08-12 20:55:33,4079,0.5216,102.0000,11.9280,397.4774,27.3000,47.1600,0.4503,1.6060
2697,2026-08-12 20:55:35,4084,0.5223,102.0000,11.8900,397.9264,27.3000,47.1800,0.4495,1.6000
2698,2026-08-12 20:55:37,4093,0.5234,102.0000,11.9120,399.2089,27.3000,47.2000,0.4487,1.5940
2699,2026-08-12 20:55:39,4112,0.5258,102.0000,11.9190,399.7350,27.3000,47.2000,0.4480,1.5880
2700,2026-08-12 20:55:41,4106,0.5251,101.0000,11.9840,402.3961,27.3000,47.2000,0.4472,1.5820
2701,2026-08-12 20:55:43,4101,0.5244,101.0000,11.9450,403.6045,27.3000,47.2000,0.4465,1.5760
