time,t_rel,lx,lx_smooth
2026-08-12 20:45:23.445706,5464.805,420.053,415.665
2026-08-12 20:45:24.445706,5465.805,420.525,415.665
2026-08-12 20:45:25.445706,5466.805,415.328,415.665
2026-08-12 20:45:26.445706,5467.805,416.138,415.665
2026-08-12 20:45:27.445706,5468.805,414.720,416.138
2026-08-12 20:45:28.445706,5469.805,415.058,416.138
2026-08-12 20:45:29.445706,5470.805,413.775,416.138
2026-08-12 20:45:30.445706,5471.805,417.083,416.138
2026-08-12 20:45:31.445706,5472.805,412.898,416.138
2026-08-12 20:45:32.445706,5473.805,415.260,415.328
2026-08-12 20:45:33.445706,5474.805,416.880,416.138
2026-08-12 20:45:34.445706,5475.805,419.783,415.800
2026-08-12 20:45:35.445706,5476.805,416.880,415.800
2026-08-12 20:45:36.445706,5477.805,414.383,415.800
2026-08-12 20:45:37.445706,5478.805,417.015,416.880
2026-08-12 20:45:38.445706,5479.805,417.218,416.408
2026-08-12 20:45:39.445706,5480.805,415.193,416.880
2026-08-12 20:45:40.445706,5481.805,416.880,416.880
2026-08-12 20:45:41.445706,5482.805,415.800,416.408
2026-08-12 20:45:42.445706,5483.805,415.058,416.408
2026-08-12 20:45:43.445706,5484.805,415.598,416.408
2026-08-12 20:45:44.445706,5485.805,418.635,416.880
2026-08-12 20:45:45.445706,5486.805,416.408,416.880
2026-08-12 20:45:46.445706,5487.805,416.880,416.880
2026-08-12 20:45:47.445706,5488.805,416.273,416.880
2026-08-12 20:45:48.445706,5489.805,415.733,416.880
2026-08-12 20:45:49.445706,5490.805,418.433,416.880
2026-08-12 20:45:50.445706,5491.805,416.880,417.218
2026-08-12 20:45:51.445706,5492.805,417.825,417.758
2026-08-12 20:45:52.445706,5493.805,419.243,417.218
2026-08-12 20:45:53.445706,5494.805,420.795,417.758
2026-08-12 20:45:54.445706,5495.805,415.125,417.758
2026-08-12 20:45:55.445706,5496.805,417.218,417.825
2026-08-12 20:45:56.445706,5497.805,421.470,417.960
2026-08-12 20:45:57.445706,5498.805,418.163,417.960
2026-08-12 20:45:58.445706,5499.805,417.758,417.960
2026-08-12 20:45:59.445706,5500.805,415.530,418.095
2026-08-12 20:46:00.445706,5501.805,420.525,417.960
2026-08-12 20:46:01.445706,5502.805,414.180,417.758
2026-08-12 20:46:02.445706,5503.805,417.960,417.960
2026-08-12 20:46:03.445706,5504.805,418.905,418.095
2026-08-12 20:46:04.445706,5505.805,418.095,417.960
2026-08-12 20:46:05.445706,5506.805,416.408,417.960
2026-08-12 20:46:06.445706,5507.805,419.648,417.960
2026-08-12 20:46:07.445706,5508.805,413.910,417.960
2026-08-12 20:46:08.445706,5509.805,416.408,417.960
2026-08-12 20:46:09.445706,5510.805,418.298,417.960
2026-08-12 20:46:10.445706,5511.805,419.648,418.095
2026-08-12 20:46:11.445706,5512.805,416.273,417.893
2026-08-12 20:46:12.445706,5513.805,419.445,417.893
2026-08-12 20:46:13.445706,5514.805,417.420,418.298
2026-08-12 20:46:14.445706,5515.805,417.623,417.893
2026-08-12 20:46:15.445706,5516.805,418.905,418.298
2026-08-12 20:46:16.445706,5517.805,416.813,418.568
2026-08-12 20:46:17.445706,5518.805,420.120,418.568
2026-08-12 20:46:18.445706,5519.805,417.893,418.568
2026-08-12 20:46:19.445706,5520.805,420.053,418.838
2026-08-12 20:46:20.445706,5521.805,418.568,418.838
2026-08-12 20:46:21.445706,5522.805,415.665,418.905
2026-08-12 20:46:22.445706,5523.805,418.838,419.513
2026-08-12 20:46:23.445706,5524.805,418.568,419.580
2026-08-12 20:46:24.445706,5525.805,420.255,419.580
2026-08-12 20:46:25.445706,5526.805,420.728,419.513
2026-08-12 20:46:26.445706,5527.805,420.930,419.580
2026-08-12 20:46:27.445706,5528.805,420.930,419.513
2026-08-12 20:46:28.445706,5529.805,422.010,419.580
2026-08-12 20:46:29.445706,5530.805,419.513,419.715
2026-08-12 20:46:30.445706,5531.805,419.580,420.255
2026-08-12 20:46:31.445706,5532.805,418.298,420.593
2026-08-12 20:46:32.445706,5533.805,419.445,420.660
2026-08-12 20:46:33.445706,5534.805,421.403,420.593
2026-08-12 20:46:34.445706,5535.805,414.788,419.918
2026-08-12 20:46:35.445706,5536.805,419.715,419.715
2026-08-12 20:46:36.445706,5537.805,421.065,419.715
2026-08-12 20:46:37.445706,5538.805,422.483,419.918
2026-08-12 20:46:38.445706,5539.805,420.593,420.458
2026-08-12 20:46:39.445706,5540.805,420.660,420.458
2026-08-12 20:46:40.445706,5541.805,419.918,420.458
2026-08-12 20:46:41.445706,5542.805,418.973,420.255
2026-08-12 20:46:42.445706,5543.805,418.500,420.458
2026-08-12 20:46:43.445706,5544.805,421.065,420.458
2026-08-12 20:46:44.445706,5545.805,420.728,420.458
2026-08-12 20:46:45.445706,5546.805,420.458,420.458
2026-08-12 20:46:46.445706,5547.805,418.703,420.255
2026-08-12 20:46:47.445706,5548.805,416.678,420.255
2026-08-12 20:46:48.445706,5549.805,420.255,420.390
2026-08-12 20:46:49.445706,5550.805,421.268,420.458
2026-08-12 20:46:50.445706,5551.805,419.985,420.728
2026-08-12 20:46:51.445706,5552.805,421.200,420.458
2026-08-12 20:46:52.445706,5553.805,421.065,420.390
2026-08-12 20:46:53.445706,5554.805,418.028,420.255
2026-08-12 20:46:54.445706,5555.805,420.795,420.390
2026-08-12 20:46:55.445706,5556.805,420.390,420.795
2026-08-12 20:46:56.445706,5557.805,421.470,421.065
2026-08-12 20:46:57.445706,5558.805,422.280,420.795
2026-08-12 20:46:58.445706,5559.805,419.648,420.795
2026-08-12 20:46:59.445706,5560.805,419.445,420.795
2026-08-12 20:47:00.445706,5561.805,419.918,420.795
2026-08-12 20:47:01.445706,5562.805,421.470,421.335
2026-08-12 20:47:02.445706,5563.805,421.335,421.470
2026-08-12 20:47:03.445706,5564.805,423.293,421.470
2026-08-12 20:47:04.445706,5565.805,420.120,421.470
2026-08-12 20:47:05.445706,5566.805,419.783,421.335
2026-08-12 20:47:06.445706,5567.805,423.495,421.335
2026-08-12 20:47:07.445706,5568.805,421.808,421.335
2026-08-12 20:47:08.445706,5569.805,423.225,421.335
2026-08-12 20:47:09.445706,5570.805,424.710,421.335
2026-08-12 20:47:10.445706,5571.805,421.065,421.470
2026-08-12 20:47:11.445706,5572.805,421.470,421.133
2026-08-12 20:47:12.445706,5573.805,421.133,421.335
2026-08-12 20:47:13.445706,5574.805,419.783,421.335
2026-08-12 20:47:14.445706,5575.805,420.795,421.335
2026-08-12 20:47:15.445706,5576.805,419.850,421.335
2026-08-12 20:47:16.445706,5577.805,422.078,421.335
2026-08-12 20:47:17.445706,5578.805,422.213,421.133
2026-08-12 20:47:18.445706,5579.805,418.095,421.335
2026-08-12 20:47:19.445706,5580.805,421.335,421.133
2026-08-12 20:47:20.445706,5581.805,420.053,421.065
2026-08-12 20:47:21.445706,5582.805,421.335,421.335
2026-08-12 20:47:22.445706,5583.805,422.010,421.335
2026-08-12 20:47:23.445706,5584.805,423.023,421.335
2026-08-12 20:47:24.445706,5585.805,419.175,421.335
2026-08-12 20:47:25.445706,5586.805,421.673,421.335
2026-08-12 20:47:26.445706,5587.805,421.065,421.673
2026-08-12 20:47:27.445706,5588.805,417.623,421.673
2026-08-12 20:47:28.445706,5589.805,422.078,421.943
2026-08-12 20:47:29.445706,5590.805,423.968,422.010
2026-08-12 20:47:30.445706,5591.805,420.998,421.943
2026-08-12 20:47:31.445706,5592.805,421.943,421.875
2026-08-12 20:47:32.445706,5593.805,423.023,421.875
2026-08-12 20:47:33.445706,5594.805,423.630,421.943
2026-08-12 20:47:34.445706,5595.805,413.843,421.943
2026-08-12 20:47:35.445706,5596.805,422.955,422.078
2026-08-12 20:47:36.445706,5597.805,424.778,422.685
2026-08-12 20:47:37.445706,5598.805,420.660,421.943
2026-08-12 20:47:38.445706,5599.805,421.875,422.685
2026-08-12 20:47:39.445706,5600.805,416.948,422.753
2026-08-12 20:47:40.445706,5601.805,422.685,422.685
2026-08-12 20:47:41.445706,5602.805,421.673,422.685
2026-08-12 20:47:42.445706,5603.805,424.373,422.753
2026-08-12 20:47:43.445706,5604.805,422.753,422.753
2026-08-12 20:47:44.445706,5605.805,417.960,422.685
2026-08-12 20:47:45.445706,5606.805,424.035,422.685
2026-08-12 20:47:46.445706,5607.805,423.833,422.753
2026-08-12 20:47:47.445706,5608.805,421.335,423.630
2026-08-12 20:47:48.445706,5609.805,425.520,423.833
2026-08-12 20:47:49.445706,5610.805,424.778,424.035
2026-08-12 20:47:50.445706,5611.805,424.845,424.035
2026-08-12 20:47:51.445706,5612.805,422.550,424.575
2026-08-12 20:47:52.445706,5613.805,421.740,424.710
2026-08-12 20:47:53.445706,5614.805,426.600,424.778
2026-08-12 20:47:54.445706,5615.805,423.630,424.778
2026-08-12 20:47:55.445706,5616.805,425.993,424.778
2026-08-12 20:47:56.445706,5617.805,425.115,424.710
2026-08-12 20:47:57.445706,5618.805,427.343,424.575
2026-08-12 20:47:58.445706,5619.805,424.575,423.968
2026-08-12 20:47:59.445706,5620.805,424.710,424.575
2026-08-12 20:48:00.445706,5621.805,425.993,424.710
2026-08-12 20:48:01.445706,5622.805,422.078,424.575
2026-08-12 20:48:02.445706,5623.805,423.968,424.710
2026-08-12 20:48:03.445706,5624.805,420.390,424.710
2026-08-12 20:48:04.445706,5625.805,423.698,424.575
2026-08-12 20:48:05.445706,5626.805,422.280,423.968
2026-08-12 20:48:06.445706,5627.805,428.288,423.968
2026-08-12 20:48:07.445706,5628.805,426.668,423.968
2026-08-12 20:48:08.445706,5629.805,422.213,423.968
2026-08-12 20:48:09.445706,5630.805,427.950,423.968
2026-08-12 20:48:10.445706,5631.805,425.183,423.968
2026-08-12 20:48:11.445706,5632.805,423.225,425.048
2026-08-12 20:48:12.445706,5633.805,423.968,425.048
2026-08-12 20:48:13.445706,5634.805,418.703,425.183
2026-08-12 20:48:14.445706,5635.805,425.385,425.183
2026-08-12 20:48:15.445706,5636.805,427.613,425.183
2026-08-12 20:48:16.445706,5637.805,426.735,425.385
2026-08-12 20:48:17.445706,5638.805,421.268,425.385
2026-08-12 20:48:18.445706,5639.805,425.048,426.330
2026-08-12 20:48:19.445706,5640.805,424.238,426.330
2026-08-12 20:48:20.445706,5641.805,427.950,426.735
2026-08-12 20:48:21.445706,5642.805,427.815,427.613
2026-08-12 20:48:22.445706,5643.805,428.895,427.748
2026-08-12 20:48:23.445706,5644.805,426.330,427.815
2026-08-12 20:48:24.445706,5645.805,427.950,427.815
2026-08-12 20:48:25.445706,5646.805,426.330,427.950
2026-08-12 20:48:26.445706,5647.805,427.815,427.950
2026-08-12 20:48:27.445706,5648.805,430.043,427.950
2026-08-12 20:48:28.445706,5649.805,427.748,427.950
2026-08-12 20:48:29.445706,5650.805,428.288,427.950
2026-08-12 20:48:30.445706,5651.805,428.625,427.815
2026-08-12 20:48:31.445706,5652.805,429.368,427.950
2026-08-12 20:48:32.445706,5653.805,428.963,427.815
2026-08-12 20:48:33.445706,5654.805,426.465,428.085
2026-08-12 20:48:34.445706,5655.805,428.085,428.085
2026-08-12 20:48:35.445706,5656.805,421.673,428.085
2026-08-12 20:48:36.445706,5657.805,421.605,428.085
2026-08-12 20:48:37.445706,5658.805,420.998,427.815
2026-08-12 20:48:38.445706,5659.805,428.288,427.815
2026-08-12 20:48:39.445706,5660.805,427.343,427.815
2026-08-12 20:48:40.445706,5661.805,429.638,427.815
2026-08-12 20:48:41.445706,5662.805,427.073,427.815
2026-08-12 20:48:42.445706,5663.805,429.908,427.815
2026-08-12 20:48:43.445706,5664.805,427.815,428.153
2026-08-12 20:48:44.445706,5665.805,427.815,428.153
2026-08-12 20:48:45.445706,5666.805,426.060,428.288
2026-08-12 20:48:46.445706,5667.805,428.490,428.490
2026-08-12 20:48:47.445706,5668.805,430.583,429.638
2026-08-12 20:48:48.445706,5669.805,430.853,429.638
2026-08-12 20:48:49.445706,5670.805,429.638,429.705
2026-08-12 20:48:50.445706,5671.805,428.153,429.705
2026-08-12 20:48:51.445706,5672.805,428.018,429.705
2026-08-12 20:48:52.445706,5673.805,429.705,430.583
2026-08-12 20:48:53.445706,5674.805,432.608,430.583
2026-08-12 20:48:54.445706,5675.805,430.920,430.583
2026-08-12 20:48:55.445706,5676.805,431.393,430.245
2026-08-12 20:48:56.445706,5677.805,430.785,429.705
2026-08-12 20:48:57.445706,5678.805,433.350,430.245
2026-08-12 20:48:58.445706,5679.805,428.153,430.245
2026-08-12 20:48:59.445706,5680.805,431.325,430.245
2026-08-12 20:49:00.445706,5681.805,424.845,430.245
2026-08-12 20:49:01.445706,5682.805,423.293,428.220
2026-08-12 20:49:02.445706,5683.805,430.245,428.153
2026-08-12 20:49:03.445706,5684.805,423.158,424.845
2026-08-12 20:49:04.445706,5685.805,431.865,423.293
2026-08-12 20:49:05.445706,5686.805,428.220,423.158
2026-08-12 20:49:06.445706,5687.805,422.213,423.158
2026-08-12 20:49:07.445706,5688.805,420.593,423.158
2026-08-12 20:49:08.445706,5689.805,421.335,423.158
2026-08-12 20:49:09.445706,5690.805,421.335,422.483
2026-08-12 20:49:10.445706,5691.805,421.403,422.483
2026-08-12 20:49:11.445706,5692.805,422.483,422.415
2026-08-12 20:49:12.445706,5693.805,421.605,422.415
2026-08-12 20:49:13.445706,5694.805,424.778,422.415
2026-08-12 20:49:14.445706,5695.805,424.778,422.483
2026-08-12 20:49:15.445706,5696.805,424.373,422.483
2026-08-12 20:49:16.445706,5697.805,422.483,422.753
2026-08-12 20:49:17.445706,5698.805,422.415,422.753
2026-08-12 20:49:18.445706,5699.805,419.918,423.833
2026-08-12 20:49:19.445706,5700.805,425.318,423.900
2026-08-12 20:49:20.445706,5701.805,422.753,423.900
2026-08-12 20:49:21.445706,5702.805,423.968,423.833
2026-08-12 20:49:22.445706,5703.805,425.790,423.495
2026-08-12 20:49:23.445706,5704.805,423.833,423.495
2026-08-12 20:49:24.445706,5705.805,421.538,423.495
2026-08-12 20:49:25.445706,5706.805,424.575,423.833
2026-08-12 20:49:26.445706,5707.805,423.900,423.833
2026-08-12 20:49:27.445706,5708.805,423.293,423.833
2026-08-12 20:49:28.445706,5709.805,423.495,423.900
2026-08-12 20:49:29.445706,5710.805,423.090,423.900
2026-08-12 20:49:30.445706,5711.805,424.575,423.900
2026-08-12 20:49:31.445706,5712.805,423.360,423.968
2026-08-12 20:49:32.445706,5713.805,424.440,424.440
2026-08-12 20:49:33.445706,5714.805,423.293,424.440
2026-08-12 20:49:34.445706,5715.805,424.440,424.440
2026-08-12 20:49:35.445706,5716.805,425.385,424.440
2026-08-12 20:49:36.445706,5717.805,424.913,424.440
2026-08-12 20:49:37.445706,5718.805,424.440,424.575
2026-08-12 20:49:38.445706,5719.805,423.968,424.913
2026-08-12 20:49:39.445706,5720.805,425.655,425.385
2026-08-12 20:49:40.445706,5721.805,427.613,425.385
2026-08-12 20:49:41.445706,5722.805,423.698,425.385
2026-08-12 20:49:42.445706,5723.805,429.503,425.588
2026-08-12 20:49:43.445706,5724.805,425.588,425.655
2026-08-12 20:49:44.445706,5725.805,426.263,426.060
2026-08-12 20:49:45.445706,5726.805,427.478,426.060
2026-08-12 20:49:46.445706,5727.805,426.060,426.263
2026-08-12 20:49:47.445706,5728.805,422.685,427.410
2026-08-12 20:49:48.445706,5729.805,424.170,427.073
2026-08-12 20:49:49.445706,5730.805,428.760,427.410
2026-08-12 20:49:50.445706,5731.805,429.300,427.410
2026-08-12 20:49:51.445706,5732.805,427.410,427.410
2026-08-12 20:49:52.445706,5733.805,425.858,427.478
2026-08-12 20:49:53.445706,5734.805,429.840,427.680
2026-08-12 20:49:54.445706,5735.805,428.085,428.085
2026-08-12 20:49:55.445706,5736.805,427.073,428.355
2026-08-12 20:49:56.445706,5737.805,429.908,428.760
2026-08-12 20:49:57.445706,5738.805,427.680,429.165
2026-08-12 20:49:58.445706,5739.805,427.343,429.165
2026-08-12 20:49:59.445706,5740.805,429.435,429.165
2026-08-12 20:50:00.445706,5741.805,429.165,429.165
2026-08-12 20:50:01.445706,5742.805,428.355,428.760
2026-08-12 20:50:02.445706,5743.805,430.110,429.165
2026-08-12 20:50:03.445706,5744.805,429.503,429.368
2026-08-12 20:50:04.445706,5745.805,430.110,429.368
2026-08-12 20:50:05.445706,5746.805,430.380,429.435
2026-08-12 20:50:06.445706,5747.805,428.760,429.503
2026-08-12 20:50:07.445706,5748.805,427.343,429.570
2026-08-12 20:50:08.445706,5749.805,426.735,429.975
2026-08-12 20:50:09.445706,5750.805,430.583,429.975
2026-08-12 20:50:10.445706,5751.805,429.368,429.570
2026-08-12 20:50:11.445706,5752.805,431.325,429.570
2026-08-12 20:50:12.445706,5753.805,431.393,429.368
2026-08-12 20:50:13.445706,5754.805,429.975,428.760
2026-08-12 20:50:14.445706,5755.805,429.570,429.368
2026-08-12 20:50:15.445706,5756.805,431.393,429.570
2026-08-12 20:50:16.445706,5757.805,418.568,429.975
2026-08-12 20:50:17.445706,5758.805,400.005,429.975
2026-08-12 20:50:18.445706,5759.805,400.613,429.975
2026-08-12 20:50:19.445706,5760.805,400.140,429.975
2026-08-12 20:50:20.445706,5761.805,400.545,429.975
2026-08-12 20:50:21.445706,5762.805,432.000,430.043
2026-08-12 20:50:22.445706,5763.805,430.043,431.393
2026-08-12 20:50:23.445706,5764.805,433.013,431.460
2026-08-12 20:50:24.445706,5765.805,429.975,431.460
2026-08-12 20:50:25.445706,5766.805,431.730,431.730
2026-08-12 20:50:26.445706,5767.805,431.798,431.730
2026-08-12 20:50:27.445706,5768.805,431.730,431.730
2026-08-12 20:50:28.445706,5769.805,434.025,431.798
2026-08-12 20:50:29.445706,5770.805,431.460,431.730
2026-08-12 20:50:30.445706,5771.805,432.608,431.730
2026-08-12 20:50:31.445706,5772.805,431.123,431.730
2026-08-12 20:50:32.445706,5773.805,433.823,431.730
2026-08-12 20:50:33.445706,5774.805,433.553,431.730
2026-08-12 20:50:34.445706,5775.805,430.718,431.730
2026-08-12 20:50:35.445706,5776.805,432.203,432.203
2026-08-12 20:50:36.445706,5777.805,430.853,432.203
2026-08-12 20:50:37.445706,5778.805,431.595,432.608
2026-08-12 20:50:38.445706,5779.805,430.988,432.203
2026-08-12 20:50:39.445706,5780.805,434.633,432.743
2026-08-12 20:50:40.445706,5781.805,430.853,432.743
2026-08-12 20:50:41.445706,5782.805,434.295,432.743
2026-08-12 20:50:42.445706,5783.805,435.578,432.810
2026-08-12 20:50:43.445706,5784.805,432.743,433.620
2026-08-12 20:50:44.445706,5785.805,432.810,433.755
2026-08-12 20:50:45.445706,5786.805,432.000,433.823
2026-08-12 20:50:46.445706,5787.805,433.958,433.823
2026-08-12 20:50:47.445706,5788.805,433.823,433.823
2026-08-12 20:50:48.445706,5789.805,433.620,433.823
2026-08-12 20:50:49.445706,5790.805,433.755,433.823
2026-08-12 20:50:50.445706,5791.805,434.093,433.755
2026-08-12 20:50:51.445706,5792.805,434.295,433.823
2026-08-12 20:50:52.445706,5793.805,434.903,433.958
2026-08-12 20:50:53.445706,5794.805,431.933,434.093
2026-08-12 20:50:54.445706,5795.805,434.228,434.093
2026-08-12 20:50:55.445706,5796.805,433.688,434.093
2026-08-12 20:50:56.445706,5797.805,435.713,434.228
2026-08-12 20:50:57.445706,5798.805,431.123,434.228
2026-08-12 20:50:58.445706,5799.805,436.253,434.295
2026-08-12 20:50:59.445706,5800.805,434.633,434.633
2026-08-12 20:51:00.445706,5801.805,434.093,434.633
2026-08-12 20:51:01.445706,5802.805,435.038,434.768
2026-08-12 20:51:02.445706,5803.805,433.350,434.768
2026-08-12 20:51:03.445706,5804.805,434.768,434.768
2026-08-12 20:51:04.445706,5805.805,432.608,434.633
2026-08-12 20:51:05.445706,5806.805,435.713,434.633
2026-08-12 20:51:06.445706,5807.805,434.903,434.633
2026-08-12 20:51:07.445706,5808.805,435.240,434.498
2026-08-12 20:51:08.445706,5809.805,435.578,434.633
2026-08-12 20:51:09.445706,5810.805,434.498,434.498
2026-08-12 20:51:10.445706,5811.805,433.620,434.633
2026-08-12 20:51:11.445706,5812.805,434.363,434.633
2026-08-12 20:51:12.445706,5813.805,433.553,434.903
2026-08-12 20:51:13.445706,5814.805,434.633,434.903
2026-08-12 20:51:14.445706,5815.805,434.160,435.240
2026-08-12 20:51:15.445706,5816.805,437.738,434.633
2026-08-12 20:51:16.445706,5817.805,431.055,434.498
2026-08-12 20:51:17.445706,5818.805,435.308,434.363
2026-08-12 20:51:18.445706,5819.805,437.535,434.363
2026-08-12 20:51:19.445706,5820.805,435.915,434.498
2026-08-12 20:51:20.445706,5821.805,444.150,434.633
2026-08-12 20:51:21.445706,5822.805,464.603,434.498
2026-08-12 20:51:22.445706,5823.805,433.350,434.498
2026-08-12 20:51:23.445706,5824.805,426.330,433.350
2026-08-12 20:51:24.445706,5825.805,424.913,434.498
2026-08-12 20:51:25.445706,5826.805,426.398,434.498
2026-08-12 20:51:26.445706,5827.805,434.498,434.498
2026-08-12 20:51:27.445706,5828.805,551.273,434.498
2026-08-12 20:51:28.445706,5829.805,395.145,434.498
2026-08-12 20:51:29.445706,5830.805,388.463,434.498
2026-08-12 20:51:30.445706,5831.805,389.003,491.603
2026-08-12 20:51:31.445706,5832.805,572.400,491.603
2026-08-12 20:51:32.445706,5833.805,503.348,492.480
2026-08-12 20:51:33.445706,5834.805,508.343,492.480
2026-08-12 20:51:34.445706,5835.805,494.235,492.480
2026-08-12 20:51:35.445706,5836.805,495.045,491.603
2026-08-12 20:51:36.445706,5837.805,492.480,491.603
2026-08-12 20:51:37.445706,5838.805,491.603,491.603
2026-08-12 20:51:38.445706,5839.805,481.680,491.603
2026-08-12 20:51:39.445706,5840.805,497.543,481.680
2026-08-12 20:51:40.445706,5841.805,462.308,462.308
2026-08-12 20:51:41.445706,5842.805,461.970,461.970
2026-08-12 20:51:42.445706,5843.805,451.170,451.170
2026-08-12 20:51:43.445706,5844.805,444.758,444.758
2026-08-12 20:51:44.445706,5845.805,444.285,444.285
2026-08-12 20:51:45.445706,5846.805,443.813,443.813
2026-08-12 20:51:46.445706,5847.805,443.813,443.813
2026-08-12 20:51:47.445706,5848.805,443.543,443.745
2026-08-12 20:51:48.445706,5849.805,443.070,443.543
2026-08-12 20:51:49.445706,5850.805,440.910,443.070
2026-08-12 20:51:50.445706,5851.805,441.450,442.868
2026-08-12 20:51:51.445706,5852.805,442.868,441.450
2026-08-12 20:51:52.445706,5853.805,443.745,440.910
2026-08-12 20:51:53.445706,5854.805,439.560,439.898
2026-08-12 20:51:54.445706,5855.805,439.898,439.560
2026-08-12 20:51:55.445706,5856.805,437.400,438.548
2026-08-12 20:51:56.445706,5857.805,438.548,438.008
2026-08-12 20:51:57.445706,5858.805,437.535,438.008
2026-08-12 20:51:58.445706,5859.805,437.535,438.008
2026-08-12 20:51:59.445706,5860.805,436.118,438.008
2026-08-12 20:52:00.445706,5861.805,435.443,437.535
2026-08-12 20:52:01.445706,5862.805,438.008,437.535
2026-08-12 20:52:02.445706,5863.805,437.198,437.400
2026-08-12 20:52:03.445706,5864.805,437.265,437.265
2026-08-12 20:52:04.445706,5865.805,438.885,437.265
2026-08-12 20:52:05.445706,5866.805,439.425,437.265
2026-08-12 20:52:06.445706,5867.805,438.345,437.265
2026-08-12 20:52:07.445706,5868.805,436.523,437.468
2026-08-12 20:52:08.445706,5869.805,436.928,437.468
2026-08-12 20:52:09.445706,5870.805,435.645,437.468
2026-08-12 20:52:10.445706,5871.805,435.848,437.468
2026-08-12 20:52:11.445706,5872.805,439.155,437.468
2026-08-12 20:52:12.445706,5873.805,437.738,437.468
2026-08-12 20:52:13.445706,5874.805,437.468,437.468
2026-08-12 20:52:14.445706,5875.805,438.480,437.468
2026-08-12 20:52:15.445706,5876.805,436.253,437.468
2026-08-12 20:52:16.445706,5877.805,437.940,437.535
2026-08-12 20:52:17.445706,5878.805,435.645,437.738
2026-08-12 20:52:18.445706,5879.805,437.468,437.738
2026-08-12 20:52:19.445706,5880.805,438.075,437.738
2026-08-12 20:52:20.445706,5881.805,437.535,437.670
2026-08-12 20:52:21.445706,5882.805,436.725,437.738
2026-08-12 20:52:22.445706,5883.805,440.100,437.738
2026-08-12 20:52:23.445706,5884.805,437.738,437.738
2026-08-12 20:52:24.445706,5885.805,440.708,437.738
2026-08-12 20:52:25.445706,5886.805,437.400,437.738
2026-08-12 20:52:26.445706,5887.805,439.695,437.738
2026-08-12 20:52:27.445706,5888.805,437.670,437.670
2026-08-12 20:52:28.445706,5889.805,438.008,437.738
2026-08-12 20:52:29.445706,5890.805,439.830,437.738
2026-08-12 20:52:30.445706,5891.805,436.793,437.670
2026-08-12 20:52:31.445706,5892.805,438.885,437.400
2026-08-12 20:52:32.445706,5893.805,437.400,437.400
2026-08-12 20:52:33.445706,5894.805,436.590,437.333
2026-08-12 20:52:34.445706,5895.805,434.498,437.333
2026-08-12 20:52:35.445706,5896.805,438.818,437.333
2026-08-12 20:52:36.445706,5897.805,436.523,436.793
2026-08-12 20:52:37.445706,5898.805,436.523,436.793
2026-08-12 20:52:38.445706,5899.805,436.388,436.793
2026-08-12 20:52:39.445706,5900.805,437.333,436.590
2026-08-12 20:52:40.445706,5901.805,436.523,436.590
2026-08-12 20:52:41.445706,5902.805,437.940,436.793
2026-08-12 20:52:42.445706,5903.805,437.940,437.198
2026-08-12 20:52:43.445706,5904.805,436.793,436.793
2026-08-12 20:52:44.445706,5905.805,435.578,437.198
2026-08-12 20:52:45.445706,5906.805,437.198,437.333
2026-08-12 20:52:46.445706,5907.805,435.848,437.940
2026-08-12 20:52:47.445706,5908.805,438.750,437.940
2026-08-12 20:52:48.445706,5909.805,438.683,437.940
2026-08-12 20:52:49.445706,5910.805,438.750,438.548
2026-08-12 20:52:50.445706,5911.805,436.320,438.683
2026-08-12 20:52:51.445706,5912.805,440.640,438.683
2026-08-12 20:52:52.445706,5913.805,438.548,438.683
2026-08-12 20:52:53.445706,5914.805,440.100,438.683
2026-08-12 20:52:54.445706,5915.805,435.915,438.683
2026-08-12 20:52:55.445706,5916.805,438.683,438.683
2026-08-12 20:52:56.445706,5917.805,439.628,438.683
2026-08-12 20:52:57.445706,5918.805,439.223,438.548
2026-08-12 20:52:58.445706,5919.805,437.738,438.683
2026-08-12 20:52:59.445706,5920.805,438.008,438.548
2026-08-12 20:53:00.445706,5921.805,438.480,438.480
2026-08-12 20:53:01.445706,5922.805,437.670,438.008
2026-08-12 20:53:02.445706,5923.805,438.953,438.278
2026-08-12 20:53:03.445706,5924.805,438.953,438.278
2026-08-12 20:53:04.445706,5925.805,436.320,438.008
2026-08-12 20:53:05.445706,5926.805,440.708,438.008
2026-08-12 20:53:06.445706,5927.805,436.725,438.278
2026-08-12 20:53:07.445706,5928.805,437.198,438.278
2026-08-12 20:53:08.445706,5929.805,436.793,438.278
2026-08-12 20:53:09.445706,5930.805,438.278,438.278
2026-08-12 20:53:10.445706,5931.805,438.480,438.278
2026-08-12 20:53:11.445706,5932.805,436.860,438.278
2026-08-12 20:53:12.445706,5933.805,438.345,438.278
2026-08-12 20:53:13.445706,5934.805,439.830,438.278
2026-08-12 20:53:14.445706,5935.805,437.198,438.278
2026-08-12 20:53:15.445706,5936.805,439.020,438.278
2026-08-12 20:53:16.445706,5937.805,434.903,438.345
2026-08-12 20:53:17.445706,5938.805,438.615,438.345
2026-08-12 20:53:18.445706,5939.805,439.155,437.940
2026-08-12 20:53:19.445706,5940.805,437.535,437.940
2026-08-12 20:53:20.445706,5941.805,439.155,437.940
2026-08-12 20:53:21.445706,5942.805,437.333,437.535
2026-08-12 20:53:22.445706,5943.805,437.400,437.940
2026-08-12 20:53:23.445706,5944.805,439.020,437.940
2026-08-12 20:53:24.445706,5945.805,435.510,438.210
